,Current Kills,Current Deaths,Health,Map Name,Weapon Name,Weapon Clip Size,Current Ammo,Player Team Score,Enemy Team Score,Timestamp,SessionID
3746,1,3,100,de_nuke,weapon_m4a1,30,26,3,1,2021-01-10 22:57:23.260000,3
3747,1,3,100,de_nuke,weapon_m4a1,30,25,3,1,2021-01-10 22:57:23.320000,3
3748,1,3,100,de_nuke,weapon_m4a1,30,24,3,1,2021-01-10 22:57:23.450000,3
3749,1,3,100,de_nuke,weapon_m4a1,30,23,3,1,2021-01-10 22:57:23.560000,3
3750,1,3,100,de_nuke,weapon_m4a1,30,22,3,1,2021-01-10 22:57:23.590000,3
3751,1,3,100,de_nuke,weapon_m4a1,30,21,3,1,2021-01-10 22:57:23.710000,3
3752,1,3,100,de_nuke,weapon_m4a1,30,20,3,1,2021-01-10 22:57:23.770000,3
3753,1,3,100,de_nuke,weapon_m4a1,30,19,3,1,2021-01-10 22:57:23.830000,3
3754,1,3,100,de_nuke,weapon_m4a1,30,17,3,1,2021-01-10 22:57:24.050000,3
3755,1,3,100,de_nuke,weapon_m4a1,30,16,3,1,2021-01-10 22:57:24.140000,3
3756,1,3,100,de_nuke,weapon_m4a1,30,15,3,1,2021-01-10 22:57:24.240000,3
3757,1,3,100,de_nuke,weapon_m4a1,30,14,3,1,2021-01-10 22:57:24.330000,3
3758,1,3,100,de_nuke,weapon_m4a1,30,13,3,1,2021-01-10 22:57:24.390000,3
3759,1,3,100,de_nuke,weapon_m4a1,30,12,3,1,2021-01-10 22:57:24.550000,3
3760,1,3,100,de_nuke,weapon_m4a1,30,11,3,1,2021-01-10 22:57:28.320000,3
3761,1,3,100,de_nuke,weapon_m4a1,30,10,3,1,2021-01-10 22:57:28.380000,3
3762,1,3,55,de_nuke,weapon_m4a1,30,8,3,1,2021-01-10 22:57:28.600000,3
3763,1,3,55,de_nuke,weapon_m4a1,30,7,3,1,2021-01-10 22:57:28.760000,3
3764,1,3,55,de_nuke,weapon_m4a1,30,6,3,1,2021-01-10 22:57:28.880000,3
3765,2,3,55,de_nuke,weapon_m4a1,30,4,3,1,2021-01-10 22:57:28.970000,3
3766,2,3,55,de_nuke,weapon_m4a1,30,2,3,1,2021-01-10 22:57:29.130000,3
3767,2,3,55,de_nuke,weapon_m4a1,30,1,3,1,2021-01-10 22:57:29.350000,3
3768,2,3,55,de_nuke,weapon_usp_silencer,12,12,3,1,2021-01-10 22:57:31.920000,3
3769,2,3,55,de_nuke,weapon_m4a1,30,30,3,1,2021-01-10 22:57:38.130000,3
3770,2,3,55,de_nuke,weapon_m4a1,30,29,3,1,2021-01-10 22:58:24.340000,3
3771,2,3,55,de_nuke,weapon_m4a1,30,28,3,1,2021-01-10 22:58:24.410000,3
3772,2,3,55,de_nuke,weapon_m4a1,30,27,3,1,2021-01-10 22:58:24.530000,3
3773,2,3,55,de_nuke,weapon_m4a1,30,26,3,1,2021-01-10 22:58:24.590000,3
3774,2,3,55,de_nuke,weapon_m4a1,30,25,3,1,2021-01-10 22:58:24.710000,3
3775,2,3,55,de_nuke,weapon_m4a1,30,24,3,1,2021-01-10 22:58:24.840000,3
3776,2,3,55,de_nuke,weapon_m4a1,30,23,3,1,2021-01-10 22:58:24.900000,3
3777,3,3,55,de_nuke,weapon_m4a1,30,21,3,1,2021-01-10 22:58:25.030000,3
3778,3,3,55,de_nuke,weapon_m4a1,30,20,3,1,2021-01-10 22:58:25.150000,3
3779,3,3,55,de_nuke,weapon_m4a1,30,19,3,1,2021-01-10 22:58:25.270000,3
3780,3,3,55,de_nuke,weapon_m4a1,30,19,4,1,2021-01-10 22:58:37.490000,3
3781,3,3,55,de_nuke,weapon_usp_silencer,12,12,4,1,2021-01-10 22:58:37.610000,3
3782,3,3,55,de_nuke,weapon_awp,10,9,4,1,2021-01-10 22:58:40.320000,3
3783,3,3,55,de_nuke,weapon_awp,10,8,4,1,2021-01-10 22:58:42.000000,3
3784,3,3,55,de_nuke,weapon_usp_silencer,12,12,4,1,2021-01-10 22:58:42.060000,3
3785,3,3,100,de_nuke,weapon_usp_silencer,12,12,4,1,2021-01-10 22:58:42.120000,3
3786,3,3,100,de_nuke,weapon_awp,10,10,4,1,2021-01-10 22:58:42.370000,3
3787,3,3,100,de_nuke,weapon_awp,10,9,4,1,2021-01-10 22:59:06.140000,3
3788,3,3,100,de_nuke,weapon_usp_silencer,12,12,4,1,2021-01-10 22:59:06.270000,3
3789,3,3,100,de_nuke,weapon_awp,10,8,4,1,2021-01-10 22:59:11.310000,3
3790,3,3,100,de_nuke,weapon_awp,10,7,4,1,2021-01-10 22:59:35.840000,3
3791,3,3,100,de_nuke,weapon_usp_silencer,12,12,4,1,2021-01-10 22:59:37.550000,3
3792,3,3,100,de_nuke,weapon_awp,10,6,4,1,2021-01-10 22:59:43.800000,3
3793,3,3,100,de_nuke,weapon_awp,10,6,5,1,2021-01-10 22:59:44.270000,3
3794,3,3,100,de_nuke,weapon_usp_silencer,12,12,5,1,2021-01-10 22:59:44.640000,3
3795,3,3,100,de_nuke,weapon_awp,10,10,5,1,2021-01-10 22:59:49.670000,3
3796,3,3,100,de_nuke,weapon_awp,10,9,5,1,2021-01-10 23:00:26.800000,3
3797,3,3,100,de_nuke,weapon_awp,10,8,5,1,2021-01-10 23:00:28.730000,3
3798,3,3,94,de_nuke,weapon_awp,10,8,5,1,2021-01-10 23:00:28.850000,3
3799,3,3,84,de_nuke,weapon_awp,10,8,5,1,2021-01-10 23:00:28.970000,3
3800,3,3,56,de_nuke,weapon_awp,10,8,5,1,2021-01-10 23:00:29.220000,3
3801,3,3,56,de_nuke,weapon_usp_silencer,12,12,5,1,2021-01-10 23:00:29.350000,3
3802,3,3,28,de_nuke,weapon_usp_silencer,12,12,5,1,2021-01-10 23:00:29.410000,3
3803,3,3,28,de_nuke,weapon_awp,10,8,5,1,2021-01-10 23:00:30.340000,3
3804,3,3,28,de_nuke,weapon_awp,10,7,5,1,2021-01-10 23:00:33.890000,3
3805,4,3,28,de_nuke,weapon_awp,10,7,5,1,2021-01-10 23:00:34.080000,3
3806,4,3,6,de_nuke,weapon_awp,10,7,5,1,2021-01-10 23:00:34.760000,3
3807,4,4,100,de_nuke,weapon_usp_silencer,12,12,5,2,2021-01-10 23:00:40.080000,3
3808,4,4,100,de_nuke,weapon_m4a1,30,30,5,2,2021-01-10 23:00:43.640000,3
3809,4,4,79,de_nuke,weapon_m4a1,30,30,5,2,2021-01-10 23:01:02.110000,3
3810,4,4,79,de_nuke,weapon_usp_silencer,12,12,5,2,2021-01-10 23:01:03.540000,3
3811,4,4,79,de_nuke,weapon_m4a1,30,29,5,2,2021-01-10 23:01:09.650000,3
3812,4,4,79,de_nuke,weapon_m4a1,30,28,5,2,2021-01-10 23:01:09.780000,3
3813,4,4,79,de_nuke,weapon_m4a1,30,27,5,2,2021-01-10 23:01:09.840000,3
3814,4,4,79,de_nuke,weapon_m4a1,30,26,5,2,2021-01-10 23:01:09.930000,3
3815,4,4,79,de_nuke,weapon_m4a1,30,25,5,2,2021-01-10 23:01:10.090000,3
3816,4,4,79,de_nuke,weapon_m4a1,30,24,5,2,2021-01-10 23:01:10.150000,3
3817,4,4,79,de_nuke,weapon_m4a1,30,23,5,2,2021-01-10 23:01:10.210000,3
3818,4,4,79,de_nuke,weapon_m4a1,30,22,5,2,2021-01-10 23:01:10.270000,3
3819,4,4,79,de_nuke,weapon_m4a1,30,20,5,2,2021-01-10 23:01:10.520000,3
3820,4,4,52,de_nuke,weapon_m4a1,30,19,5,2,2021-01-10 23:01:10.590000,3
3821,4,4,52,de_nuke,weapon_m4a1,30,18,5,2,2021-01-10 23:01:10.650000,3
3822,4,4,52,de_nuke,weapon_m4a1,30,16,5,2,2021-01-10 23:01:10.870000,3
3823,4,4,52,de_nuke,weapon_m4a1,30,15,5,2,2021-01-10 23:01:10.960000,3
3824,4,4,52,de_nuke,weapon_m4a1,30,14,5,2,2021-01-10 23:01:11.060000,3
3825,4,4,18,de_nuke,weapon_m4a1,30,13,5,2,2021-01-10 23:01:11.550000,3
3826,5,4,18,de_nuke,weapon_m4a1,30,12,5,2,2021-01-10 23:01:11.620000,3
3827,5,4,18,de_nuke,weapon_m4a1,30,11,5,2,2021-01-10 23:01:11.740000,3
3828,5,4,18,de_nuke,weapon_m4a1,30,9,5,2,2021-01-10 23:01:11.860000,3
3829,5,4,18,de_nuke,weapon_m4a1,30,8,5,2,2021-01-10 23:01:12.790000,3
3830,5,4,18,de_nuke,weapon_m4a1,30,6,5,2,2021-01-10 23:01:12.910000,3
3831,5,4,18,de_nuke,weapon_m4a1,30,5,5,2,2021-01-10 23:01:13.000000,3
3832,5,4,18,de_nuke,weapon_m4a1,30,4,5,2,2021-01-10 23:01:13.090000,3
3833,5,4,18,de_nuke,weapon_m4a1,30,3,5,2,2021-01-10 23:01:13.150000,3
3834,5,4,18,de_nuke,weapon_m4a1,30,2,5,2,2021-01-10 23:01:13.280000,3
3835,5,4,18,de_nuke,weapon_m4a1,30,1,5,2,2021-01-10 23:01:13.370000,3
3836,5,4,18,de_nuke,weapon_m4a1,30,0,5,2,2021-01-10 23:01:13.400000,3
3837,5,4,18,de_nuke,weapon_m4a1,30,30,5,2,2021-01-10 23:01:15.020000,3
3838,5,4,18,de_nuke,weapon_usp_silencer,12,12,5,2,2021-01-10 23:01:16.270000,3
3839,5,4,18,de_nuke,weapon_m4a1,30,29,5,2,2021-01-10 23:01:26.250000,3
3840,5,4,18,de_nuke,weapon_m4a1,30,28,5,2,2021-01-10 23:01:26.320000,3
3841,5,4,18,de_nuke,weapon_m4a1,30,27,5,2,2021-01-10 23:01:26.470000,3
3842,5,4,18,de_nuke,weapon_m4a1,30,26,5,2,2021-01-10 23:01:26.530000,3
3843,6,4,18,de_nuke,weapon_m4a1,30,26,5,2,2021-01-10 23:01:26.590000,3
3844,6,4,18,de_nuke,weapon_m4a1,30,24,5,2,2021-01-10 23:01:26.720000,3
3845,6,4,18,de_nuke,weapon_m4a1,30,23,5,2,2021-01-10 23:01:26.840000,3
3846,6,4,18,de_nuke,weapon_usp_silencer,12,12,5,2,2021-01-10 23:01:26.970000,3
3847,6,4,18,de_nuke,weapon_awp,10,9,5,2,2021-01-10 23:01:39.190000,3
3848,6,4,18,de_nuke,weapon_awp,10,9,6,2,2021-01-10 23:02:13.720000,3
3849,6,4,100,de_nuke,weapon_awp,10,10,6,2,2021-01-10 23:02:13.880000,3
3850,6,4,100,de_nuke,weapon_usp_silencer,12,12,6,2,2021-01-10 23:02:22.670000,3
3851,6,4,80,de_nuke,weapon_awp,10,10,6,2,2021-01-10 23:02:35.490000,3
3852,6,4,28,de_nuke,weapon_awp,10,10,6,2,2021-01-10 23:02:37.480000,3
3853,6,4,28,de_nuke,weapon_awp,10,9,6,2,2021-01-10 23:02:37.540000,3
3854,6,4,28,de_nuke,weapon_usp_silencer,12,12,6,2,2021-01-10 23:02:37.670000,3
3855,6,4,28,de_nuke,weapon_awp,10,8,6,2,2021-01-10 23:02:39.540000,3
3856,6,4,28,de_nuke,weapon_awp,10,7,6,2,2021-01-10 23:02:41.260000,3
3857,6,4,28,de_nuke,weapon_usp_silencer,12,12,6,2,2021-01-10 23:02:41.320000,3
3858,6,4,28,de_nuke,weapon_awp,10,6,6,2,2021-01-10 23:02:42.970000,3
3859,6,4,28,de_nuke,weapon_awp,10,5,6,2,2021-01-10 23:02:44.340000,3
3860,6,4,28,de_nuke,weapon_usp_silencer,12,12,6,2,2021-01-10 23:03:05.770000,3
3861,6,4,28,de_nuke,weapon_awp,10,4,6,2,2021-01-10 23:03:05.890000,3
3862,6,4,1,de_nuke,weapon_awp,10,3,6,2,2021-01-10 23:03:07.560000,3
3863,6,5,100,de_nuke,weapon_usp_silencer,12,12,6,3,2021-01-10 23:03:12.870000,3
3864,6,5,100,de_nuke,weapon_m4a1,30,30,6,3,2021-01-10 23:03:22.200000,3
3865,6,5,100,de_nuke,weapon_m4a1,30,29,6,3,2021-01-10 23:03:44.800000,3
3866,6,5,100,de_nuke,weapon_m4a1,30,28,6,3,2021-01-10 23:03:44.890000,3
3867,6,5,100,de_nuke,weapon_m4a1,30,26,6,3,2021-01-10 23:03:45.230000,3
3868,6,5,100,de_nuke,weapon_m4a1,30,24,6,3,2021-01-10 23:03:45.420000,3
3869,6,5,100,de_nuke,weapon_m4a1,30,23,6,3,2021-01-10 23:03:45.570000,3
3870,6,5,100,de_nuke,weapon_m4a1,30,22,6,3,2021-01-10 23:03:48.430000,3
3871,6,5,100,de_nuke,weapon_m4a1,30,20,6,3,2021-01-10 23:03:48.680000,3
3872,6,5,100,de_nuke,weapon_m4a1,30,19,6,3,2021-01-10 23:03:48.740000,3
3873,6,5,100,de_nuke,weapon_m4a1,30,18,6,3,2021-01-10 23:03:48.860000,3
3874,6,5,100,de_nuke,weapon_m4a1,30,17,6,3,2021-01-10 23:03:48.990000,3
3875,6,5,100,de_nuke,weapon_m4a1,30,16,6,3,2021-01-10 23:03:49.080000,3
3876,6,5,100,de_nuke,weapon_m4a1,30,14,6,3,2021-01-10 23:03:49.170000,3
3877,6,5,67,de_nuke,weapon_m4a1,30,13,6,3,2021-01-10 23:03:49.420000,3
3878,6,5,41,de_nuke,weapon_m4a1,30,12,6,3,2021-01-10 23:03:49.750000,3
3879,7,5,41,de_nuke,weapon_m4a1,30,11,6,3,2021-01-10 23:03:49.820000,3
3880,7,5,41,de_nuke,weapon_m4a1,30,10,6,3,2021-01-10 23:03:49.940000,3
3881,7,5,41,de_nuke,weapon_m4a1,30,9,6,3,2021-01-10 23:03:49.970000,3
3882,7,5,41,de_nuke,weapon_m4a1,30,8,6,3,2021-01-10 23:03:50.000000,3
3883,7,5,41,de_nuke,weapon_m4a1,30,7,6,3,2021-01-10 23:03:50.130000,3
3884,7,5,41,de_nuke,weapon_usp_silencer,12,12,6,3,2021-01-10 23:03:51.620000,3
3885,7,5,41,de_nuke,weapon_m4a1,30,30,6,3,2021-01-10 23:03:54.680000,3
3886,7,5,41,de_nuke,weapon_m4a1,30,29,6,3,2021-01-10 23:03:58.090000,3
3887,7,5,41,de_nuke,weapon_m4a1,30,28,6,3,2021-01-10 23:03:58.220000,3
3888,7,5,41,de_nuke,weapon_m4a1,30,26,6,3,2021-01-10 23:03:58.340000,3
3889,7,5,41,de_nuke,weapon_m4a1,30,25,6,3,2021-01-10 23:03:58.400000,3
3890,7,5,41,de_nuke,weapon_m4a1,30,24,6,3,2021-01-10 23:03:58.470000,3
3891,7,5,41,de_nuke,weapon_m4a1,30,22,6,3,2021-01-10 23:03:58.720000,3
3892,7,5,15,de_nuke,weapon_m4a1,30,22,6,3,2021-01-10 23:03:58.840000,3
3893,7,6,100,de_nuke,weapon_usp_silencer,12,12,7,3,2021-01-10 23:04:24.780000,3
3894,7,6,100,de_nuke,weapon_ak47,30,30,7,3,2021-01-10 23:04:31.490000,3
3895,7,6,100,de_nuke,weapon_ak47,30,30,8,3,2021-01-10 23:05:45.040000,3
3896,7,6,100,de_nuke,weapon_ak47,30,29,8,3,2021-01-10 23:05:45.440000,3
3897,7,6,100,de_nuke,weapon_ak47,30,28,8,3,2021-01-10 23:05:45.510000,3
3898,7,6,100,de_nuke,weapon_ak47,30,27,8,3,2021-01-10 23:05:45.690000,3
3899,7,6,100,de_nuke,weapon_ak47,30,26,8,3,2021-01-10 23:05:45.760000,3
3900,7,6,100,de_nuke,weapon_ak47,30,25,8,3,2021-01-10 23:05:45.820000,3
3901,7,6,100,de_nuke,weapon_ak47,30,23,8,3,2021-01-10 23:05:46.010000,3
3902,7,6,100,de_nuke,weapon_ak47,30,22,8,3,2021-01-10 23:05:46.260000,3
3903,7,6,100,de_nuke,weapon_ak47,30,21,8,3,2021-01-10 23:05:46.290000,3
3904,7,6,100,de_nuke,weapon_ak47,30,20,8,3,2021-01-10 23:05:46.380000,3
3905,7,6,100,de_nuke,weapon_usp_silencer,12,12,8,3,2021-01-10 23:05:46.500000,3
3906,7,6,100,de_nuke,weapon_ak47,30,30,8,3,2021-01-10 23:05:49.580000,3
3907,7,6,74,de_nuke,weapon_ak47,30,30,8,3,2021-01-10 23:06:31.530000,3
3908,7,6,48,de_nuke,weapon_ak47,30,30,8,3,2021-01-10 23:06:31.650000,3
3909,7,6,22,de_nuke,weapon_ak47,30,30,8,3,2021-01-10 23:06:31.840000,3
3910,7,7,100,de_nuke,weapon_usp_silencer,12,12,8,4,2021-01-10 23:06:50.410000,3
3911,7,7,100,de_nuke,weapon_famas,25,25,8,4,2021-01-10 23:06:54.570000,3
3912,7,7,100,de_nuke,weapon_famas,25,24,8,4,2021-01-10 23:07:34.860000,3
3913,7,7,100,de_nuke,weapon_famas,25,22,8,4,2021-01-10 23:07:34.990000,3
3914,7,7,100,de_nuke,weapon_famas,25,21,8,4,2021-01-10 23:07:35.390000,3
3915,7,7,100,de_nuke,weapon_famas,25,20,8,4,2021-01-10 23:07:35.580000,3
3916,7,7,100,de_nuke,weapon_famas,25,19,8,4,2021-01-10 23:07:35.640000,3
3917,7,7,100,de_nuke,weapon_famas,25,18,8,4,2021-01-10 23:07:35.950000,3
3918,7,7,100,de_nuke,weapon_famas,25,17,8,4,2021-01-10 23:07:36.070000,3
3919,7,7,100,de_nuke,weapon_famas,25,15,8,4,2021-01-10 23:07:36.440000,3
3920,7,7,100,de_nuke,weapon_famas,25,14,8,4,2021-01-10 23:07:36.880000,3
3921,7,7,100,de_nuke,weapon_famas,25,12,8,4,2021-01-10 23:07:37.000000,3
3922,7,7,100,de_nuke,weapon_famas,25,11,8,4,2021-01-10 23:07:37.060000,3
3923,7,7,100,de_nuke,weapon_famas,25,25,8,4,2021-01-10 23:07:38.940000,3
3924,7,7,100,de_nuke,weapon_famas,25,24,8,4,2021-01-10 23:07:43.530000,3
3925,7,7,100,de_nuke,weapon_famas,25,23,8,4,2021-01-10 23:07:43.600000,3
3926,7,7,100,de_nuke,weapon_famas,25,21,8,4,2021-01-10 23:07:43.880000,3
3927,7,7,100,de_nuke,weapon_famas,25,20,8,4,2021-01-10 23:07:44.060000,3
3928,7,7,100,de_nuke,weapon_famas,25,19,8,4,2021-01-10 23:07:44.160000,3
3929,7,7,24,de_nuke,weapon_famas,25,19,8,4,2021-01-10 23:07:44.370000,3
3930,7,7,24,de_nuke,weapon_famas,25,18,8,4,2021-01-10 23:07:44.620000,3
3931,7,8,100,de_nuke,weapon_usp_silencer,12,12,8,5,2021-01-10 23:08:37.900000,3
3932,7,8,99,de_nuke,weapon_usp_silencer,12,12,8,5,2021-01-10 23:09:02.150000,3
3933,7,8,99,de_nuke,weapon_usp_silencer,12,11,8,5,2021-01-10 23:09:04.430000,3
3934,7,8,99,de_nuke,weapon_usp_silencer,12,10,8,5,2021-01-10 23:09:04.740000,3
3935,7,8,65,de_nuke,weapon_usp_silencer,12,9,8,5,2021-01-10 23:09:04.990000,3
3936,7,8,65,de_nuke,weapon_usp_silencer,12,8,8,5,2021-01-10 23:09:05.120000,3
3937,7,9,100,de_nuke,weapon_usp_silencer,12,12,8,6,2021-01-10 23:09:58.720000,3
3938,7,9,100,de_nuke,weapon_mp9,30,30,8,6,2021-01-10 23:10:03.740000,3
3939,7,9,99,de_nuke,weapon_mp9,30,30,8,6,2021-01-10 23:10:23.730000,3
3940,7,9,85,de_nuke,weapon_mp9,30,30,8,6,2021-01-10 23:10:25.900000,3
3941,7,9,85,de_nuke,weapon_mp9,30,28,8,6,2021-01-10 23:10:26.550000,3
3942,7,9,85,de_nuke,weapon_mp9,30,27,8,6,2021-01-10 23:10:26.740000,3
3943,7,9,85,de_nuke,weapon_mp9,30,26,8,6,2021-01-10 23:10:26.860000,3
3944,7,9,85,de_nuke,weapon_mp9,30,25,8,6,2021-01-10 23:10:26.930000,3
3945,7,9,85,de_nuke,weapon_usp_silencer,12,12,8,6,2021-01-10 23:10:28.020000,3
3946,7,9,85,de_nuke,weapon_mp9,30,24,8,6,2021-01-10 23:10:42.900000,3
3947,7,9,85,de_nuke,weapon_mp9,30,23,8,6,2021-01-10 23:10:42.960000,3
3948,7,9,85,de_nuke,weapon_mp9,30,21,8,6,2021-01-10 23:10:43.080000,3
3949,7,9,85,de_nuke,weapon_mp9,30,19,8,6,2021-01-10 23:10:43.210000,3
3950,7,9,85,de_nuke,weapon_mp9,30,18,8,6,2021-01-10 23:10:43.300000,3
3951,7,9,85,de_nuke,weapon_mp9,30,17,8,6,2021-01-10 23:10:43.400000,3
3952,7,9,85,de_nuke,weapon_mp9,30,15,8,6,2021-01-10 23:10:43.520000,3
3953,7,9,85,de_nuke,weapon_mp9,30,13,8,6,2021-01-10 23:10:43.580000,3
3954,7,9,51,de_nuke,weapon_mp9,30,12,8,6,2021-01-10 23:10:43.770000,3
3955,7,9,51,de_nuke,weapon_mp9,30,10,8,6,2021-01-10 23:10:43.900000,3
3956,7,9,51,de_nuke,weapon_mp9,30,8,8,6,2021-01-10 23:10:44.020000,3
3957,7,9,51,de_nuke,weapon_mp9,30,6,8,6,2021-01-10 23:10:44.150000,3
3958,7,9,51,de_nuke,weapon_mp9,30,5,8,6,2021-01-10 23:10:44.270000,3
3959,7,9,51,de_nuke,weapon_mp9,30,3,8,6,2021-01-10 23:10:44.330000,3
3960,8,9,51,de_nuke,weapon_mp9,30,2,8,6,2021-01-10 23:10:44.430000,3
3961,8,9,51,de_nuke,weapon_mp9,30,0,8,6,2021-01-10 23:10:44.490000,3
3962,8,9,51,de_nuke,weapon_mp9,30,30,8,6,2021-01-10 23:10:45.610000,3
3963,8,9,51,de_nuke,weapon_usp_silencer,12,12,8,6,2021-01-10 23:10:46.230000,3
3964,8,9,51,de_nuke,weapon_mp9,30,29,8,6,2021-01-10 23:10:48.110000,3
3965,8,9,51,de_nuke,weapon_mp9,30,28,8,6,2021-01-10 23:10:48.240000,3
3966,8,9,51,de_nuke,weapon_usp_silencer,12,12,8,6,2021-01-10 23:10:52.690000,3
3967,8,9,51,de_nuke,weapon_mp9,30,26,8,6,2021-01-10 23:11:13.080000,3
3968,8,9,51,de_nuke,weapon_mp9,30,25,8,6,2021-01-10 23:11:13.170000,3
3969,8,9,51,de_nuke,weapon_mp9,30,24,8,6,2021-01-10 23:11:13.230000,3
3970,8,9,51,de_nuke,weapon_mp9,30,23,8,6,2021-01-10 23:11:13.360000,3
3971,8,9,51,de_nuke,weapon_mp9,30,21,8,6,2021-01-10 23:11:13.420000,3
3972,8,9,51,de_nuke,weapon_mp9,30,20,8,6,2021-01-10 23:11:13.550000,3
3973,8,9,51,de_nuke,weapon_mp9,30,18,8,6,2021-01-10 23:11:13.610000,3
3974,8,9,51,de_nuke,weapon_mp9,30,16,8,6,2021-01-10 23:11:13.800000,3
3975,8,9,51,de_nuke,weapon_mp9,30,15,8,6,2021-01-10 23:11:13.930000,3
3976,8,9,51,de_nuke,weapon_mp9,30,13,8,6,2021-01-10 23:11:13.990000,3
3977,8,9,51,de_nuke,weapon_mp9,30,12,8,6,2021-01-10 23:11:14.110000,3
3978,8,9,51,de_nuke,weapon_mp9,30,10,8,6,2021-01-10 23:11:14.240000,3
3979,8,10,100,de_nuke,weapon_glock,20,20,8,7,2021-01-10 23:11:31.810000,3
3980,8,10,100,de_nuke,weapon_glock,20,20,8,7,2021-01-10 23:11:38.550000,3
3981,8,10,100,de_nuke,weapon_glock,20,19,8,7,2021-01-10 23:11:59.940000,3
3982,8,10,100,de_nuke,weapon_glock,20,18,8,7,2021-01-10 23:12:00.140000,3
3983,8,10,82,de_nuke,weapon_glock,20,17,8,7,2021-01-10 23:12:00.200000,3
3984,8,10,68,de_nuke,weapon_glock,20,17,8,7,2021-01-10 23:12:04.130000,3
3985,8,10,68,de_nuke,weapon_glock,20,16,8,7,2021-01-10 23:12:04.450000,3
3986,8,10,54,de_nuke,weapon_glock,20,15,8,7,2021-01-10 23:12:04.730000,3
3987,8,10,54,de_nuke,weapon_glock,20,14,8,7,2021-01-10 23:12:04.980000,3
3988,8,10,54,de_nuke,weapon_glock,20,13,8,7,2021-01-10 23:12:05.100000,3
3989,8,10,54,de_nuke,weapon_glock,20,12,8,7,2021-01-10 23:12:05.290000,3
3990,8,10,54,de_nuke,weapon_glock,20,11,8,7,2021-01-10 23:12:05.600000,3
3991,8,10,54,de_nuke,weapon_glock,20,10,8,7,2021-01-10 23:12:05.820000,3
3992,8,10,54,de_nuke,weapon_glock,20,9,8,7,2021-01-10 23:12:05.940000,3
3993,8,11,100,de_nuke,weapon_glock,20,20,8,8,2021-01-10 23:12:11.170000,3
3994,8,11,100,de_nuke,weapon_glock,20,19,8,8,2021-01-10 23:12:45.020000,3
3995,8,11,82,de_nuke,weapon_glock,20,19,8,8,2021-01-10 23:12:45.110000,3
3996,8,11,82,de_nuke,weapon_glock,20,18,8,8,2021-01-10 23:12:45.170000,3
3997,8,11,82,de_nuke,weapon_glock,20,17,8,8,2021-01-10 23:12:45.430000,3
3998,8,12,100,de_nuke,weapon_glock,20,20,8,9,2021-01-10 23:12:59.280000,3
3999,8,12,100,de_nuke,weapon_ak47,30,30,8,9,2021-01-10 23:13:05.030000,3
4000,8,12,81,de_nuke,weapon_ak47,30,30,8,9,2021-01-10 23:14:04.940000,3
4001,8,12,81,de_nuke,weapon_ak47,30,28,8,9,2021-01-10 23:14:05.070000,3
4002,8,12,81,de_nuke,weapon_ak47,30,27,8,9,2021-01-10 23:14:05.190000,3
4003,8,12,81,de_nuke,weapon_ak47,30,26,8,9,2021-01-10 23:14:05.370000,3
4004,8,12,81,de_nuke,weapon_ak47,30,25,8,9,2021-01-10 23:14:05.810000,3
4005,8,12,81,de_nuke,weapon_ak47,30,24,8,9,2021-01-10 23:14:06.430000,3
4006,8,12,81,de_nuke,weapon_ak47,30,23,8,9,2021-01-10 23:14:06.590000,3
4007,8,12,57,de_nuke,weapon_ak47,30,22,8,9,2021-01-10 23:14:06.650000,3
4008,8,12,57,de_nuke,weapon_ak47,30,21,8,9,2021-01-10 23:14:06.720000,3
4009,8,12,36,de_nuke,weapon_ak47,30,21,8,9,2021-01-10 23:14:06.840000,3
4010,8,12,17,de_nuke,weapon_ak47,30,20,8,9,2021-01-10 23:14:06.900000,3
4011,8,12,17,de_nuke,weapon_ak47,30,19,8,9,2021-01-10 23:14:06.990000,3
4012,8,12,17,de_nuke,weapon_ak47,30,18,8,9,2021-01-10 23:14:07.030000,3
4013,8,13,100,de_nuke,weapon_glock,20,20,8,10,2021-01-10 23:14:12.180000,3
4014,8,13,100,de_nuke,weapon_tec9,18,18,8,10,2021-01-10 23:14:36.710000,3
4015,8,13,100,de_nuke,weapon_tec9,18,17,8,10,2021-01-10 23:15:05.530000,3
4016,8,13,100,de_nuke,weapon_tec9,18,16,8,10,2021-01-10 23:15:05.680000,3
4017,8,13,100,de_nuke,weapon_tec9,18,15,8,10,2021-01-10 23:15:05.870000,3
4018,8,13,77,de_nuke,weapon_tec9,18,15,8,10,2021-01-10 23:15:13.230000,3
4019,8,13,77,de_nuke,weapon_tec9,18,14,8,10,2021-01-10 23:15:16.960000,3
4020,8,13,77,de_nuke,weapon_tec9,18,13,8,10,2021-01-10 23:15:18.310000,3
4021,8,13,77,de_nuke,weapon_tec9,18,12,8,10,2021-01-10 23:15:18.500000,3
4022,8,13,77,de_nuke,weapon_tec9,18,11,8,10,2021-01-10 23:15:18.620000,3
4023,8,13,77,de_nuke,weapon_tec9,18,10,8,10,2021-01-10 23:15:22.300000,3
4024,8,13,77,de_nuke,weapon_tec9,18,9,8,10,2021-01-10 23:15:22.420000,3
4025,8,14,100,de_nuke,weapon_glock,20,20,8,11,2021-01-10 23:15:34.920000,3
4026,8,14,100,de_nuke,weapon_ak47,30,30,8,11,2021-01-10 23:15:37.160000,3
